order_id,customer_id,order_date,status
5513,1069,2026-01-06,cancelled
5514,2522,2025-10-05,shipped
5515,2209,2026-02-05,pending
5516,2844,2025-12-09,completed
5517,1533,2026-04-06,shipped
5518,1938,2025-05-16,pending
5519,1790,2025-11-23,cancelled
5520,2822,2026-03-16,pending
5521,1134,2025-12-27,shipped
5522,2751,2025-09-14,completed
5523,2477,2025-05-25,processing
5524,743,2025-11-09,cancelled
5525,1117,2025-11-28,completed
5526,1668,2025-05-21,pending
5527,77,2025-08-23,processing
5528,2692,2025-11-20,pending
5529,1126,2025-08-17,cancelled
5530,1895,2025-09-04,shipped
5531,2601,2026-01-17,cancelled
5532,398,2025-09-07,pending
5533,921,2025-04-26,completed
5534,2905,2025-11-20,cancelled
5535,906,2025-12-16,completed
5536,2505,2025-10-20,cancelled
5537,2983,2025-07-06,shipped
5538,1887,2025-07-25,shipped
5539,1724,2025-07-18,shipped
5540,1347,2025-04-18,shipped
5541,1594,2025-12-28,processing
5542,2285,2025-06-06,completed
5543,1405,2026-03-19,cancelled
5544,1310,2026-02-12,cancelled
5545,1821,2026-03-22,pending
5546,1893,2026-04-07,processing
5547,863,2025-08-28,shipped
5548,2858,2025-12-28,pending
5549,2757,2025-06-22,processing
5550,1048,2025-09-26,processing
5551,133,2025-06-24,shipped
5552,322,2025-12-21,processing
5553,2300,2025-05-28,cancelled
5554,341,2025-05-14,pending
5555,2170,2025-05-09,cancelled
5556,1246,2025-07-15,cancelled
5557,1292,2026-04-06,processing
5558,2763,2025-12-24,processing
5559,122,2025-09-26,pending
5560,2560,2025-08-22,shipped
5561,683,2025-07-24,shipped
5562,1441,2025-12-13,shipped
5563,1768,2025-09-12,processing
5564,96,2026-01-15,cancelled
5565,2280,2025-08-12,processing
5566,962,2026-01-24,processing
5567,2202,2025-11-12,pending
5568,1551,2025-05-12,shipped
5569,506,2026-03-22,completed
5570,1621,2025-04-25,pending
5571,866,2025-12-24,completed
5572,2338,2025-04-28,cancelled
5573,732,2025-09-03,pending
5574,1643,2026-02-08,shipped
5575,1674,2025-06-06,cancelled
5576,892,2025-04-15,processing
5577,2455,2025-10-12,cancelled
5578,1309,2025-05-31,cancelled
5579,2582,2025-08-17,completed
5580,2721,2025-11-06,cancelled
5581,2058,2025-06-27,shipped
5582,2182,2025-07-16,processing
5583,923,2025-09-30,processing
5584,2027,2025-08-12,processing
5585,1173,2025-09-25,processing
5586,643,2025-11-01,pending
5587,1639,2026-02-17,cancelled
5588,14,2025-07-01,shipped
5589,1369,2025-07-26,processing
5590,2688,2025-10-11,pending
5591,2800,2025-06-26,completed
5592,1571,2025-10-08,shipped
5593,2676,2025-05-14,processing
5594,1714,2025-06-19,processing
5595,774,2025-07-24,completed
5596,2535,2025-09-06,pending
5597,568,2025-11-06,shipped
5598,2540,2026-02-04,shipped
5599,330,2025-08-30,shipped
5600,2338,2026-04-01,processing
5601,94,2025-12-27,cancelled
5602,2498,2026-03-15,pending
5603,682,2026-04-06,shipped
5604,2563,2025-08-31,processing
5605,2804,2025-07-24,completed
5606,1517,2026-02-09,completed
5607,2464,2026-02-02,processing
5608,2262,2025-04-20,shipped
5609,791,2025-06-26,pending
5610,1876,2026-03-21,cancelled
5611,2962,2026-03-24,pending
5612,718,2025-12-20,processing
5613,2920,2026-02-04,pending
5614,1322,2025-09-07,pending
5615,1201,2025-08-23,completed
5616,127,2026-01-21,pending
5617,2366,2025-06-02,processing
5618,1881,2025-09-02,pending
5619,2801,2025-08-11,shipped
5620,1818,2026-02-19,pending
5621,725,2025-11-14,processing
5622,2049,2025-06-11,completed
5623,2475,2025-12-31,cancelled
5624,653,2025-12-12,pending
5625,1894,2025-07-26,completed
5626,29,2025-04-26,completed
5627,2794,2025-04-24,processing
5628,2129,2026-02-27,processing
5629,1579,2025-12-14,completed
5630,1709,2025-06-02,cancelled
5631,2933,2025-10-28,shipped
5632,496,2025-12-10,shipped
5633,2651,2025-05-13,shipped
5634,2928,2025-12-11,completed
5635,1797,2025-08-27,processing
5636,2974,2025-04-18,completed
5637,1200,2025-05-13,processing
5638,2971,2025-04-20,completed
5639,1489,2026-01-16,processing
5640,2936,2025-07-23,shipped
5641,2578,2026-02-06,processing
5642,1756,2025-10-09,completed
5643,425,2025-05-23,pending
5644,1076,2026-03-26,shipped
5645,458,2025-06-25,pending
5646,1502,2025-05-02,processing
5647,2690,2025-12-03,cancelled
5648,582,2026-01-01,pending
5649,1977,2026-04-07,pending
5650,1084,2025-08-06,completed
5651,1352,2025-09-12,completed
5652,1877,2025-12-07,processing
5653,1003,2025-06-30,cancelled
5654,1403,2025-11-16,cancelled
5655,2823,2026-01-15,processing
5656,1355,2026-03-05,processing
5657,2866,2026-02-02,cancelled
5658,2328,2025-05-14,cancelled
5659,2435,2025-05-03,completed
5660,574,2025-12-31,pending
5661,2138,2025-11-13,cancelled
5662,107,2025-10-21,pending
5663,1520,2025-11-15,shipped
5664,1486,2025-07-06,cancelled
5665,1257,2025-10-30,pending
5666,2326,2025-10-19,cancelled
5667,1947,2026-01-02,processing
5668,2758,2026-02-01,cancelled
5669,633,2025-08-03,pending
5670,601,2026-02-06,shipped
5671,1198,2026-03-31,processing
5672,1054,2025-06-14,pending
5673,115,2025-12-02,pending
5674,2389,2026-03-24,cancelled
5675,608,2025-08-12,shipped
5676,50,2026-03-25,cancelled
5677,1492,2025-05-05,shipped
5678,2117,2025-10-27,processing
5679,1954,2026-03-22,shipped
5680,698,2026-01-12,cancelled
5681,2638,2025-11-26,pending
5682,2405,2025-04-30,shipped
5683,1288,2026-01-06,shipped
5684,1534,2025-04-30,processing
5685,1988,2025-07-16,pending
5686,2152,2025-07-01,processing
5687,719,2025-09-20,processing
5688,1556,2025-09-14,completed
5689,2740,2025-07-09,completed
5690,1403,2025-09-11,pending
5691,1267,2025-06-13,pending
5692,919,2026-03-12,pending
5693,1140,2025-04-21,shipped
5694,2986,2026-01-24,completed
5695,2663,2025-05-12,pending
5696,1461,2026-04-06,processing
5697,1882,2025-12-14,shipped
5698,2616,2025-09-15,completed
5699,2147,2025-05-06,pending
5700,830,2026-02-17,cancelled
5701,2721,2026-02-21,completed
5702,1633,2025-11-06,completed
5703,1350,2026-01-21,shipped
5704,276,2026-03-04,cancelled
5705,2267,2026-04-05,shipped
5706,2203,2026-01-17,completed
5707,230,2026-02-15,processing
5708,2322,2026-02-24,shipped
5709,1016,2026-03-10,pending
5710,1049,2025-07-01,pending
5711,2826,2026-04-09,pending
5712,936,2026-02-21,processing
5713,727,2025-05-14,completed
5714,2496,2026-04-04,cancelled
5715,2261,2025-12-16,cancelled
5716,375,2026-03-23,pending
5717,261,2025-12-14,pending
5718,2141,2026-01-07,cancelled
5719,250,2025-04-15,pending
5720,933,2025-11-21,pending
5721,2399,2025-10-10,shipped
5722,1955,2025-06-25,processing
5723,403,2025-09-22,shipped
5724,210,2025-10-12,cancelled
5725,2597,2026-04-04,completed
5726,805,2025-05-16,processing
5727,477,2025-11-11,processing
5728,342,2025-05-27,processing
5729,809,2025-08-02,completed
5730,2222,2025-12-11,shipped
5731,881,2025-11-19,shipped
5732,1996,2025-10-02,cancelled
5733,2332,2025-09-07,completed
5734,2383,2026-02-21,processing
5735,457,2025-12-04,processing
5736,2633,2026-01-13,pending
5737,2413,2025-05-19,shipped
5738,1869,2026-02-02,completed
5739,1032,2025-09-14,processing
5740,2464,2025-12-19,cancelled
5741,2018,2025-05-17,pending
5742,1347,2025-10-09,shipped
5743,1980,2025-09-04,shipped
5744,1163,2026-03-05,cancelled
5745,1083,2025-12-08,shipped
5746,1020,2025-10-27,cancelled
5747,1128,2026-03-27,shipped
5748,2061,2025-09-08,cancelled
5749,2564,2025-07-07,processing
5750,457,2025-10-27,pending
5751,1998,2026-03-08,completed
5752,1308,2025-12-11,shipped
5753,1928,2025-04-20,processing
5754,669,2026-01-02,pending
5755,269,2025-09-03,processing
5756,2757,2026-01-20,cancelled
5757,388,2025-12-01,processing
5758,1403,2025-09-26,shipped
5759,749,2025-09-05,pending
5760,446,2025-11-14,pending
5761,874,2025-06-18,cancelled
5762,2056,2025-09-16,cancelled
5763,1311,2025-09-21,shipped
5764,1933,2026-02-09,completed
5765,2805,2025-10-16,cancelled
5766,2497,2025-11-06,pending
5767,2339,2025-12-19,pending
5768,1327,2025-09-22,pending
5769,787,2025-09-03,processing
5770,704,2026-03-24,pending
5771,2500,2026-04-08,pending
5772,1334,2025-08-08,shipped
5773,1941,2025-06-19,shipped
5774,1708,2026-03-12,cancelled
5775,937,2025-11-17,cancelled
5776,1934,2026-03-03,cancelled
5777,1519,2025-10-25,pending
5778,1255,2025-11-20,cancelled
5779,2977,2025-09-28,cancelled
5780,1292,2025-11-09,processing
5781,1262,2025-07-09,processing
5782,2308,2025-08-06,processing
5783,1709,2025-10-24,completed
5784,1656,2025-05-31,completed
5785,1675,2025-08-14,cancelled
5786,2646,2025-10-02,pending
5787,1872,2025-09-28,cancelled
5788,80,2025-09-17,pending
5789,855,2026-04-02,cancelled
5790,1208,2026-02-11,cancelled
5791,97,2025-08-28,cancelled
5792,1752,2025-04-21,processing
5793,1335,2026-02-12,shipped
5794,2294,2026-03-10,pending
5795,881,2025-08-24,shipped
5796,2061,2026-01-07,processing
5797,1123,2025-04-20,completed
5798,305,2025-04-22,pending
5799,658,2025-05-08,cancelled
5800,2961,2025-12-27,processing
5801,2955,2026-03-19,shipped
5802,1925,2025-05-27,completed
5803,2701,2025-09-19,processing
5804,2818,2026-03-03,processing
5805,1024,2026-01-21,cancelled
5806,2486,2025-08-10,shipped
5807,1537,2025-10-30,completed
5808,416,2025-06-19,completed
5809,2620,2025-05-07,cancelled
5810,1131,2026-02-06,shipped
5811,1514,2025-11-13,processing
5812,1165,2026-03-24,completed
5813,1933,2025-08-18,pending
5814,304,2025-09-03,cancelled
5815,1695,2026-01-29,pending
5816,617,2025-10-24,shipped
5817,1225,2025-09-20,shipped
5818,820,2025-12-04,shipped
5819,361,2026-02-13,processing
5820,1005,2025-08-02,cancelled
5821,2346,2025-09-15,shipped
5822,2707,2025-05-02,cancelled
5823,2281,2025-12-05,shipped
5824,1194,2026-01-19,completed
5825,576,2025-04-13,completed
5826,2865,2025-11-18,cancelled
5827,1480,2025-07-16,processing
5828,880,2025-11-14,pending
5829,1316,2025-12-01,processing
5830,933,2025-10-19,processing
5831,1484,2025-09-22,cancelled
5832,816,2026-02-10,cancelled
5833,1046,2025-10-08,shipped
5834,95,2025-12-01,pending
5835,489,2026-04-09,processing
5836,1751,2025-11-26,processing
5837,1993,2025-12-02,completed
5838,2165,2026-01-19,completed
5839,2099,2025-11-13,cancelled
5840,67,2025-04-18,shipped
5841,1791,2025-05-19,completed
5842,2066,2026-02-26,cancelled
5843,2207,2025-08-14,processing
5844,1158,2025-04-16,shipped
5845,1368,2025-12-02,completed
5846,310,2025-09-01,shipped
5847,378,2025-11-26,shipped
5848,461,2025-10-09,shipped
5849,649,2025-06-13,shipped
5850,360,2026-01-12,shipped
5851,1919,2025-04-20,shipped
5852,2664,2025-12-09,pending
5853,300,2025-11-17,processing
5854,1135,2025-06-05,processing
5855,1849,2025-06-17,pending
5856,2665,2025-07-03,cancelled
5857,300,2025-06-19,pending
5858,2654,2025-11-18,shipped
5859,1392,2026-02-05,processing
5860,2162,2025-11-29,processing
5861,88,2025-04-17,processing
5862,2355,2025-06-12,cancelled
5863,27,2025-04-27,shipped
5864,1598,2026-01-22,completed
5865,35,2025-10-10,pending
5866,1321,2025-06-22,processing
5867,617,2026-03-21,cancelled
5868,913,2026-02-02,shipped
5869,2763,2026-01-23,cancelled
5870,2181,2026-03-08,processing
5871,2678,2025-12-05,pending
5872,2353,2025-09-13,cancelled
5873,2929,2025-07-15,shipped
5874,626,2026-01-30,pending
5875,608,2025-09-23,pending
5876,1264,2025-07-08,pending
5877,414,2026-03-22,completed
5878,2185,2026-01-05,shipped
5879,162,2025-07-26,pending
5880,2213,2025-04-21,cancelled
5881,284,2026-02-01,cancelled
5882,1292,2025-10-09,pending
5883,2696,2026-01-22,pending
5884,827,2025-05-15,cancelled
5885,669,2025-12-02,processing
5886,1111,2025-07-22,pending
5887,890,2025-09-01,cancelled
5888,112,2025-12-10,pending
5889,1801,2025-11-16,completed
5890,1537,2026-03-06,completed
5891,1819,2025-12-15,pending
5892,1559,2026-03-09,completed
5893,1831,2025-07-14,processing
5894,1636,2025-12-30,pending
5895,843,2025-10-27,processing
5896,2418,2025-10-08,completed
5897,381,2025-06-27,pending
5898,2076,2025-12-03,shipped
5899,2968,2025-07-13,shipped
5900,499,2025-08-26,pending
5901,859,2025-07-13,completed
5902,2004,2026-01-01,shipped
5903,1468,2025-07-23,cancelled
5904,1701,2025-12-07,pending
5905,862,2026-03-05,completed
5906,2077,2026-04-02,cancelled
5907,1958,2025-12-09,cancelled
5908,2084,2025-09-11,completed
5909,1872,2026-03-16,completed
5910,30,2025-10-16,processing
5911,1721,2025-12-11,processing
5912,410,2026-02-24,cancelled
5913,1477,2025-10-13,cancelled
5914,268,2026-01-24,processing
5915,2671,2025-11-02,cancelled
5916,940,2026-02-18,completed
5917,2665,2025-12-09,processing
5918,1931,2026-03-16,completed
5919,1126,2025-12-07,cancelled
5920,186,2026-03-22,pending
5921,1020,2025-11-27,pending
5922,2313,2026-02-17,completed
5923,525,2026-02-09,shipped
5924,638,2025-06-29,pending
5925,2848,2026-04-04,processing
5926,160,2026-02-08,completed
5927,2443,2025-10-17,pending
5928,2708,2025-07-08,cancelled
5929,1523,2025-04-22,shipped
5930,1700,2025-12-09,pending
5931,1718,2025-09-27,pending
5932,716,2025-08-23,shipped
5933,621,2025-09-30,pending
5934,1496,2026-03-15,completed
5935,666,2026-03-06,completed
5936,2038,2025-07-27,pending
5937,1254,2025-06-09,processing
5938,2562,2026-02-28,cancelled
5939,1087,2025-09-08,shipped
5940,1316,2026-01-30,completed
5941,106,2025-11-02,cancelled
5942,117,2025-12-07,processing
5943,141,2025-12-04,pending
5944,1670,2025-07-30,completed
5945,2210,2026-02-24,processing
5946,2452,2026-01-03,shipped
5947,696,2026-04-10,pending
5948,411,2025-12-20,completed
5949,1429,2026-02-22,pending
5950,378,2025-04-23,processing
5951,272,2025-04-20,completed
5952,1949,2026-01-01,processing
5953,1701,2025-08-01,shipped
5954,1804,2026-01-28,pending
5955,2471,2025-08-21,completed
5956,1276,2025-12-31,processing
5957,1924,2025-11-15,cancelled
5958,526,2025-10-23,cancelled
5959,2689,2025-09-05,shipped
5960,1498,2025-06-11,shipped
5961,2738,2026-02-06,completed
5962,1958,2025-04-30,processing
5963,2340,2025-06-22,pending
5964,516,2025-06-13,pending
5965,2109,2026-04-06,pending
5966,585,2025-11-18,pending
5967,2701,2025-06-22,completed
5968,389,2025-04-28,processing
5969,1157,2025-09-29,shipped
5970,432,2025-07-03,pending
5971,927,2026-01-06,cancelled
5972,757,2026-03-09,cancelled
5973,1347,2026-02-14,processing
5974,2738,2025-11-13,shipped
5975,2130,2025-07-19,shipped
5976,2365,2026-01-24,cancelled
5977,540,2025-08-16,cancelled
5978,1729,2025-11-27,cancelled
5979,2709,2025-12-18,pending
5980,2374,2025-07-09,completed
5981,1578,2026-03-15,completed
5982,811,2025-05-05,pending
5983,59,2025-06-01,pending
5984,2600,2025-11-02,completed
5985,975,2025-08-18,pending
5986,1626,2025-08-19,cancelled
5987,48,2025-12-14,shipped
5988,1970,2025-12-19,processing
5989,1409,2025-11-30,pending
5990,2576,2025-07-30,shipped
5991,1662,2025-08-15,processing
5992,880,2025-12-08,processing
5993,2545,2026-03-28,cancelled
5994,2236,2025-05-16,processing
5995,483,2025-06-27,cancelled
5996,2685,2025-07-03,shipped
5997,1382,2025-05-05,cancelled
5998,764,2026-03-09,cancelled
5999,1397,2025-11-15,processing
6000,2249,2026-01-18,processing
6001,2717,2025-12-18,completed
6002,2737,2025-12-17,cancelled
6003,2127,2026-02-06,cancelled
6004,259,2026-01-10,cancelled
6005,1748,2025-11-24,completed
6006,2226,2026-02-09,pending
6007,388,2025-08-10,pending
6008,1874,2025-05-10,completed
6009,493,2025-12-31,shipped
6010,2920,2026-03-08,cancelled
6011,518,2025-05-22,cancelled
6012,1258,2025-07-08,processing
6013,1787,2025-08-18,shipped
6014,340,2025-04-22,shipped
6015,748,2026-04-09,processing
6016,2093,2025-06-11,pending
6017,581,2025-08-20,pending
6018,69,2026-02-28,pending
6019,1450,2026-02-04,shipped
6020,2462,2025-06-05,pending
6021,2306,2025-09-17,shipped
6022,2151,2025-12-14,completed
6023,2184,2026-03-08,cancelled
6024,2210,2026-01-31,pending
6025,2842,2025-08-15,shipped
6026,684,2025-12-20,cancelled
6027,651,2025-10-20,completed
6028,2787,2025-10-10,pending
6029,2601,2025-10-21,shipped
6030,927,2025-10-31,pending
6031,2216,2025-12-15,shipped
6032,1737,2025-08-17,pending
6033,1141,2025-08-14,completed
6034,1642,2025-05-11,cancelled
6035,1597,2025-11-28,shipped
6036,1726,2025-09-16,processing
6037,1917,2025-04-26,cancelled
6038,558,2025-11-18,cancelled
6039,2,2026-03-09,completed
6040,1030,2025-05-11,shipped
6041,2737,2025-07-05,cancelled
6042,856,2025-05-16,shipped
6043,2433,2025-10-02,completed
6044,243,2026-03-07,processing
6045,575,2025-08-01,pending
6046,1970,2026-02-08,pending
6047,994,2025-08-04,processing
6048,654,2025-12-17,processing
6049,1602,2025-12-19,shipped
6050,793,2025-12-22,pending
6051,1436,2026-03-15,completed
6052,927,2025-09-11,cancelled
6053,576,2025-10-01,processing
6054,506,2025-10-27,shipped
6055,2754,2025-05-21,pending
6056,844,2025-09-25,processing
6057,584,2025-07-11,cancelled
6058,1342,2025-07-12,completed
6059,2609,2025-05-16,completed
6060,2133,2026-02-13,cancelled
6061,2148,2026-02-14,completed
6062,2575,2025-12-11,shipped
6063,1930,2026-02-09,pending
6064,2706,2025-08-26,processing
6065,1224,2025-09-13,completed
6066,2217,2025-12-31,shipped
6067,1862,2026-02-23,pending
6068,289,2025-06-11,cancelled
6069,1115,2025-09-14,completed
6070,1563,2026-02-28,cancelled
6071,463,2025-06-14,processing
6072,1745,2025-09-13,shipped
6073,690,2025-10-16,processing
6074,1193,2025-10-20,pending
6075,2142,2025-10-15,completed
6076,363,2026-01-22,shipped
6077,2454,2025-09-20,cancelled
6078,989,2025-06-09,processing
6079,2874,2025-11-13,processing
6080,1728,2026-03-18,completed
6081,2614,2025-09-13,completed
6082,1148,2025-07-06,cancelled
6083,1031,2025-11-18,shipped
6084,1347,2025-09-16,processing
6085,2732,2025-04-19,cancelled
6086,1461,2026-02-14,completed
6087,53,2026-03-14,completed
6088,2921,2025-11-16,processing
6089,995,2026-03-24,shipped
6090,2028,2025-09-18,pending
6091,2422,2025-10-09,processing
6092,2727,2025-05-03,cancelled
6093,426,2025-08-12,processing
6094,2297,2025-12-27,shipped
6095,2317,2025-12-31,processing
6096,2485,2026-02-05,shipped
6097,2735,2025-10-26,processing
6098,173,2026-03-12,shipped
6099,442,2025-05-27,shipped
6100,2633,2025-12-15,completed
6101,2358,2026-01-01,completed
6102,482,2025-09-19,pending
6103,1478,2025-12-14,shipped
6104,2756,2025-05-18,shipped
6105,1728,2025-06-14,processing
6106,2943,2026-01-14,completed
6107,1423,2025-07-23,processing
6108,1888,2025-07-04,shipped
6109,2142,2026-01-20,completed
6110,1634,2026-03-13,processing
6111,2741,2025-10-22,completed
6112,885,2025-04-26,shipped
6113,741,2025-10-12,completed
6114,2583,2026-02-16,cancelled
6115,405,2025-05-15,cancelled
6116,1689,2025-07-27,completed
6117,2987,2025-06-06,processing
6118,1039,2025-06-04,cancelled
6119,2798,2025-11-19,cancelled
6120,1444,2025-07-09,pending
6121,1134,2025-07-29,processing
6122,196,2025-04-28,cancelled
6123,1877,2025-12-16,cancelled
6124,658,2025-10-30,pending
6125,2288,2026-01-23,shipped
6126,2656,2025-07-07,cancelled
6127,1644,2025-07-10,cancelled
6128,705,2025-05-30,processing
6129,365,2025-08-22,cancelled
6130,1441,2025-08-25,shipped
6131,2205,2025-08-28,pending
6132,1297,2025-06-18,cancelled
6133,415,2025-11-20,completed
6134,2620,2025-05-22,processing
6135,1282,2025-08-10,shipped
6136,2037,2025-11-13,pending
6137,1568,2026-01-10,pending
6138,1085,2025-11-27,processing
6139,1437,2025-06-21,cancelled
6140,1794,2025-05-13,cancelled
6141,653,2026-02-16,pending
6142,1323,2025-06-25,completed
6143,457,2025-07-30,pending
6144,2384,2025-09-18,cancelled
6145,2074,2025-11-22,shipped
6146,1214,2025-07-03,shipped
6147,2205,2026-01-27,pending
6148,1631,2026-03-01,shipped
6149,2850,2025-12-18,completed
6150,814,2026-02-18,completed
6151,371,2025-12-10,shipped
6152,2717,2025-11-11,processing
6153,1079,2025-10-05,pending
6154,2933,2025-12-15,cancelled
6155,2183,2025-05-21,cancelled
6156,1626,2025-04-17,pending
6157,1578,2025-06-04,completed
6158,1204,2025-11-11,shipped
6159,2336,2026-03-24,completed
6160,1327,2026-03-19,pending
6161,1813,2025-11-18,completed
6162,1008,2025-09-01,shipped
6163,635,2026-01-22,cancelled
6164,108,2025-08-14,processing
6165,920,2025-05-05,pending
6166,1005,2025-09-23,pending
6167,1804,2026-02-18,pending
6168,596,2025-10-14,completed
6169,1216,2026-02-13,pending
6170,86,2025-06-02,shipped
6171,1980,2025-11-22,processing
6172,1698,2026-01-08,shipped
6173,2258,2026-01-03,shipped
6174,788,2025-10-07,processing
6175,763,2026-02-05,shipped
6176,2380,2025-06-07,processing
6177,2570,2025-05-17,shipped
6178,1586,2025-10-29,cancelled
6179,2895,2025-09-03,cancelled
6180,1080,2026-03-06,processing
6181,1517,2026-01-24,cancelled
6182,962,2025-09-20,cancelled
6183,2214,2025-12-15,cancelled
6184,316,2025-09-17,pending
6185,1318,2025-10-05,pending
6186,2205,2026-01-19,shipped
6187,528,2025-08-21,completed
6188,2079,2025-11-04,processing
6189,2193,2025-12-17,cancelled
6190,430,2025-10-06,shipped
6191,934,2025-09-20,cancelled
6192,2940,2025-07-27,shipped
6193,918,2026-02-16,processing
6194,1103,2026-01-07,shipped
6195,218,2026-02-12,processing
6196,2535,2025-05-11,processing
6197,2037,2026-02-21,shipped
6198,1787,2025-05-02,completed
6199,702,2025-07-21,completed
6200,2294,2025-04-30,processing
6201,2290,2026-02-01,completed
6202,1424,2025-06-15,processing
6203,2894,2025-05-29,pending
6204,262,2025-12-03,cancelled
6205,268,2026-01-07,cancelled
6206,2334,2025-10-19,cancelled
6207,2981,2025-11-02,completed
6208,2923,2025-10-31,shipped
6209,2011,2025-04-24,processing
6210,2885,2025-06-28,pending
6211,1624,2026-03-21,pending
6212,2711,2025-11-30,processing
6213,1270,2026-02-27,shipped
6214,2856,2025-06-13,cancelled
6215,1354,2025-08-05,pending
6216,2335,2025-09-04,shipped
6217,1668,2026-01-14,pending
6218,2211,2025-04-29,shipped
6219,1289,2025-12-04,completed
6220,2497,2025-04-29,completed
6221,2917,2025-04-15,cancelled
6222,2407,2026-01-22,completed
6223,291,2026-01-24,shipped
6224,261,2025-07-20,shipped
6225,1695,2025-12-17,pending
6226,798,2025-09-26,pending
6227,2464,2025-08-17,pending
6228,743,2025-11-26,completed
6229,2660,2025-10-24,processing
6230,2985,2026-01-01,completed
6231,1360,2025-07-08,completed
6232,386,2025-09-13,processing
6233,2352,2025-10-13,processing
6234,1670,2025-04-28,processing
6235,2853,2026-03-02,processing
6236,568,2026-02-08,cancelled
6237,750,2025-12-10,completed
6238,1275,2025-09-21,cancelled
6239,727,2025-05-08,processing
6240,1033,2026-02-24,processing
6241,372,2025-08-04,pending
6242,1068,2025-07-09,processing
6243,822,2025-07-23,pending
6244,1439,2025-05-03,completed
6245,1392,2025-10-28,processing
6246,386,2025-06-09,shipped
6247,1056,2025-04-13,completed
6248,2483,2025-07-06,completed
6249,2282,2025-12-07,completed
6250,2797,2025-06-12,cancelled
6251,392,2026-01-27,pending
6252,8,2025-06-14,shipped
6253,52,2026-01-18,completed
6254,1339,2026-01-07,processing
6255,1255,2025-12-18,completed
6256,2327,2025-05-10,shipped
6257,1536,2026-01-11,completed
6258,707,2025-08-31,pending
6259,2608,2025-05-26,shipped
6260,2041,2026-01-21,pending
6261,2193,2025-09-09,pending
6262,1415,2025-09-10,completed
6263,2799,2025-04-15,pending
6264,2457,2025-10-25,cancelled
6265,2352,2025-12-15,pending
6266,1806,2025-12-16,pending
6267,2079,2025-12-04,pending
6268,1824,2025-12-24,completed
6269,2549,2026-04-08,completed
6270,2202,2026-01-06,completed
6271,1277,2025-11-17,cancelled
6272,442,2025-09-29,cancelled
6273,2798,2025-10-15,pending
6274,2418,2025-12-25,shipped
6275,686,2025-12-04,completed
6276,2039,2025-09-15,pending
6277,2472,2025-06-18,pending
6278,2512,2025-04-27,cancelled
6279,1863,2025-08-19,shipped
6280,1593,2025-05-11,processing
6281,477,2025-12-23,shipped
6282,269,2025-05-18,cancelled
6283,1009,2025-04-30,cancelled
6284,580,2025-10-01,pending
6285,2011,2025-04-15,pending
6286,1656,2025-05-23,completed
6287,1468,2025-07-09,completed
6288,1968,2025-11-02,shipped
6289,405,2026-02-24,shipped
6290,373,2025-04-22,cancelled
6291,2160,2025-12-06,shipped
6292,2356,2025-10-23,shipped
6293,2137,2025-11-19,processing
6294,2238,2025-05-20,pending
6295,1158,2025-06-30,cancelled
6296,555,2025-04-14,processing
6297,812,2025-08-25,cancelled
6298,2566,2026-01-16,processing
6299,1656,2026-02-27,processing
6300,1545,2025-11-11,completed
6301,2009,2025-05-11,completed
6302,2013,2025-07-17,completed
6303,1317,2025-12-02,shipped
6304,1983,2025-08-22,shipped
6305,1593,2026-03-19,cancelled
6306,2039,2025-09-12,cancelled
6307,2802,2025-10-01,completed
6308,2161,2025-11-23,completed
6309,771,2025-08-15,completed
6310,1258,2025-09-01,shipped
6311,2340,2025-05-23,shipped
6312,711,2025-06-18,cancelled
6313,197,2025-09-15,shipped
6314,115,2025-05-10,completed
6315,1241,2025-09-19,processing
6316,772,2026-01-05,cancelled
6317,2203,2026-02-01,completed
6318,2803,2025-12-19,processing
6319,2083,2025-12-14,shipped
6320,731,2025-10-11,shipped
6321,1519,2026-01-10,completed
6322,879,2026-02-14,completed
6323,1873,2025-07-08,pending
6324,908,2025-08-19,cancelled
6325,299,2025-05-20,pending
6326,2029,2026-01-07,pending
6327,2340,2026-01-16,shipped
6328,64,2025-08-29,completed
6329,1563,2026-01-20,pending
6330,2824,2025-10-27,completed
6331,1190,2026-03-21,completed
6332,985,2025-08-25,cancelled
6333,726,2025-10-09,processing
6334,936,2025-09-26,cancelled
6335,1647,2025-06-22,completed
6336,639,2026-02-14,pending
6337,2453,2025-10-20,pending
6338,2547,2026-01-09,cancelled
6339,1732,2026-02-06,shipped
6340,2909,2025-04-28,cancelled
6341,840,2026-01-03,cancelled
6342,1677,2025-06-30,completed
6343,1704,2025-12-07,processing
6344,1545,2025-12-29,cancelled
6345,777,2026-03-26,processing
6346,1039,2025-12-11,shipped
6347,43,2026-03-28,processing
6348,172,2025-07-31,processing
6349,528,2026-01-24,pending
6350,289,2026-03-01,completed
6351,473,2025-06-15,pending
6352,2002,2025-09-13,completed
6353,752,2026-01-02,shipped
6354,1341,2025-04-12,pending
6355,1051,2026-03-25,processing
6356,1167,2025-05-22,shipped
6357,1174,2026-01-31,cancelled
6358,2336,2025-09-10,cancelled
6359,445,2025-05-17,completed
6360,1618,2025-07-29,pending
6361,355,2025-11-26,shipped
6362,2040,2025-05-19,pending
6363,521,2025-06-18,shipped
6364,147,2025-10-15,processing
6365,1962,2025-05-23,completed
6366,457,2025-09-03,pending
6367,156,2025-10-23,processing
6368,756,2025-09-12,completed
6369,2842,2026-03-01,completed
6370,991,2025-09-10,processing
