order_item_id,order_id,product_id,quantity,unit_price
12083,449,209,5,526.6
12084,6234,75,3,667.87
12085,8964,97,1,633.47
12086,3121,222,2,708.48
12087,9227,105,3,153.64
12088,6116,65,5,461.06
12089,5168,194,1,745.84
12090,7608,49,3,417.9
12091,1176,73,4,450.23
12092,5091,139,4,819.38
12093,357,179,1,105.95
12094,5263,104,5,456.03
12095,2705,159,2,652.13
12096,713,235,5,460.06
12097,9112,218,2,26.18
12098,9030,224,5,514.48
12099,996,70,1,578.62
12100,5647,148,2,547.68
12101,2319,207,1,275.42
12102,6393,267,1,434.28
12103,996,52,3,326.5
12104,2130,85,3,798.71
12105,4291,266,3,799.33
12106,293,209,1,626.68
12107,9992,279,1,297.51
12108,9000,34,2,709.41
12109,584,175,3,901.32
12110,7554,50,4,308.1
12111,2030,88,4,154.13
12112,1561,161,4,567.76
12113,5888,116,2,230.59
12114,3415,11,2,548.99
12115,6841,233,5,640.48
12116,3232,108,5,514.78
12117,2889,26,1,59.88
12118,2503,23,5,347.44
12119,5539,269,3,406.09
12120,4231,131,1,982.35
12121,5869,224,1,347.29
12122,5974,41,3,736.89
12123,4212,125,5,817.22
12124,570,129,5,772.83
12125,4929,289,3,754.83
12126,287,191,2,757.38
12127,4430,45,3,326.97
12128,3454,38,2,756.88
12129,9345,146,1,808.14
12130,4422,68,5,300.98
12131,3877,73,2,841.27
12132,5490,257,5,639.27
12133,4849,80,4,989.89
12134,9825,211,4,950.82
12135,4559,165,2,13.48
12136,4984,227,3,33.01
12137,6224,146,5,655.74
12138,3232,280,1,882.78
12139,8295,33,5,833.55
12140,5512,289,1,997.54
12141,2690,54,2,354.26
12142,8257,145,1,872.33
12143,1726,43,4,167.64
12144,6161,190,4,978.64
12145,6980,114,3,396.29
12146,4840,99,1,57.88
12147,665,41,2,326.55
12148,4839,7,3,402.47
12149,5983,169,4,669.64
12150,1504,136,4,571.28
12151,7259,108,4,975.96
12152,2385,259,3,622.84
12153,6277,77,2,724.68
12154,7492,135,3,757.1
12155,2008,217,1,660.16
12156,6444,162,3,422.01
12157,224,204,4,407.98
12158,5859,175,2,251.18
12159,7334,60,5,398.11
12160,9345,210,1,65.12
12161,9817,116,4,575.09
12162,3010,144,5,886.52
12163,2529,117,5,646.16
12164,6932,89,3,290.55
12165,1369,177,5,909.46
12166,8632,106,4,193.78
12167,4661,228,4,602.51
12168,1134,256,4,634.54
12169,4052,213,2,231.15
12170,7697,276,1,124.61
12171,740,189,4,483.09
12172,5486,19,2,289.93
12173,8973,52,2,334.95
12174,5940,159,4,675.74
12175,8850,29,5,723.77
12176,5108,196,4,118.01
12177,8094,193,3,558.68
12178,6078,232,1,965.88
12179,421,105,4,312.82
12180,3322,87,4,877.7
12181,7063,208,3,138.97
12182,1614,73,2,152.21
12183,6720,199,1,462.21
12184,6862,235,3,980.08
12185,916,194,2,1000.0
12186,2602,255,1,932.18
12187,3200,212,4,760.19
12188,6753,39,3,715.37
12189,7086,211,3,464.94
12190,7694,61,3,695.96
12191,2563,81,4,262.6
12192,2084,101,4,118.92
12193,9538,131,3,862.43
12194,2856,137,3,729.73
12195,1432,234,3,598.71
12196,3013,217,4,278.18
12197,8607,38,1,308.24
12198,5574,245,1,582.5
12199,9207,126,5,808.62
12200,278,252,2,524.18
12201,3916,60,1,228.88
12202,6845,248,3,399.81
12203,4071,21,1,346.78
12204,1420,275,5,783.27
12205,6316,30,2,547.66
12206,2995,158,4,572.97
12207,9911,187,5,552.04
12208,1417,33,4,743.82
12209,221,278,1,844.02
12210,5874,271,5,446.48
12211,464,133,4,220.78
12212,4390,51,1,808.83
12213,6649,51,4,83.63
12214,6511,103,2,801.63
12215,5726,100,3,291.26
12216,1445,7,5,936.26
12217,326,264,3,787.22
12218,5153,245,5,918.72
12219,9547,268,3,995.52
12220,4147,28,4,366.62
12221,9665,125,2,307.11
12222,3531,276,5,465.2
12223,2332,235,5,602.39
12224,5544,145,5,691.56
12225,5516,278,3,689.41
12226,7171,104,5,33.04
12227,9691,166,1,961.92
12228,4543,181,2,401.85
12229,2793,152,4,643.68
12230,6584,218,3,736.06
12231,771,184,2,440.21
12232,1373,211,1,146.89
12233,9591,223,2,832.45
12234,7548,125,2,880.33
12235,3255,287,2,756.64
12236,4095,202,3,402.03
12237,5463,230,5,766.44
12238,983,59,1,734.32
12239,3972,139,3,679.9
12240,7020,79,2,128.28
12241,5272,208,5,185.43
12242,3910,135,2,132.53
12243,7321,46,2,246.91
12244,5288,250,2,26.42
12245,1129,113,3,620.78
12246,6225,259,5,430.57
12247,7387,69,2,535.45
12248,2327,130,5,454.56
12249,5364,120,3,407.37
12250,821,241,1,678.9
12251,912,245,4,642.83
12252,9457,198,1,24.86
12253,7147,239,1,553.66
12254,5291,116,3,271.25
12255,8075,37,3,370.33
12256,1852,186,4,704.01
12257,6379,10,4,214.62
12258,1329,9,4,682.11
12259,2681,110,1,845.56
12260,353,117,1,188.02
12261,7001,258,4,502.03
12262,644,278,3,446.76
12263,693,102,1,416.96
12264,4454,66,3,38.36
12265,8317,176,1,406.35
12266,4499,70,5,748.37
12267,9085,170,3,893.76
12268,7059,270,1,632.2
12269,9581,82,5,737.27
12270,5120,127,1,815.19
12271,5672,271,4,500.61
12272,4332,198,4,241.37
12273,7905,220,4,937.27
12274,3404,28,4,535.66
12275,3421,242,1,742.44
12276,8276,232,1,247.66
12277,7087,138,4,297.73
12278,5598,9,2,512.5
12279,2738,191,5,523.03
12280,4353,173,4,40.31
12281,9143,126,3,261.18
12282,8837,246,3,637.34
12283,770,298,3,180.23
12284,8912,23,3,241.07
12285,7459,136,3,778.38
12286,3808,4,5,594.16
12287,6973,26,1,525.83
12288,7680,189,5,38.37
12289,3758,283,2,999.76
12290,7397,217,3,768.8
12291,4131,93,1,957.3
12292,8435,123,4,49.43
12293,5498,150,5,980.54
12294,9582,154,5,878.72
12295,3543,264,2,685.07
12296,6016,112,1,915.79
12297,7270,41,4,238.99
12298,668,132,4,500.45
12299,9079,32,4,655.4
12300,5080,129,3,633.89
12301,9597,88,3,789.32
12302,4294,298,3,519.52
12303,110,286,1,294.13
12304,9369,89,4,266.31
12305,9390,104,1,654.31
12306,651,178,1,777.0
12307,6371,267,5,889.93
12308,4211,195,4,809.49
12309,4581,43,1,554.29
12310,8162,33,4,329.08
12311,8176,283,3,112.68
12312,1940,16,4,765.3
12313,3179,67,3,407.15
12314,4532,217,4,905.31
12315,523,93,2,932.57
12316,8076,278,3,908.36
12317,3813,172,4,343.63
12318,6867,201,4,556.13
12319,6989,15,4,902.5
12320,1581,57,2,921.71
12321,9204,220,2,284.51
12322,4502,248,1,364.36
12323,8310,153,5,582.19
12324,1660,279,3,692.45
12325,9738,211,3,75.66
12326,2600,247,5,211.41
12327,8736,30,4,942.3
12328,3596,249,5,152.36
12329,9703,215,1,37.36
12330,3234,116,1,974.81
12331,4530,229,5,514.5
12332,8041,94,2,160.82
12333,8019,162,2,279.94
12334,1604,53,5,746.01
12335,9394,200,4,142.64
12336,7311,34,5,841.05
12337,1950,138,5,374.63
12338,1954,197,4,447.14
12339,5176,102,2,125.14
12340,6580,73,5,59.95
12341,6463,57,4,516.33
12342,9401,34,1,523.28
12343,3777,144,5,173.09
12344,2140,223,3,46.3
12345,3682,171,1,671.47
12346,8884,291,5,898.59
12347,3479,192,4,289.27
12348,8341,162,3,70.17
12349,24,154,5,297.28
12350,4114,92,5,763.72
12351,7662,174,5,500.41
12352,3728,267,4,456.73
12353,8471,40,4,414.91
12354,3483,67,3,969.73
12355,3276,104,3,818.18
12356,2838,203,4,211.68
12357,8528,50,3,841.02
12358,5082,147,5,639.27
12359,986,75,5,574.85
12360,2302,240,1,525.71
12361,9529,56,2,362.97
12362,1525,162,5,954.99
12363,8305,220,4,989.47
12364,8697,84,3,707.69
12365,1300,86,5,945.68
12366,5131,76,1,791.76
12367,584,62,5,452.88
12368,2586,147,5,57.19
12369,6105,78,4,997.72
12370,2066,78,1,632.03
12371,4136,149,3,411.44
12372,2512,80,2,466.5
12373,5740,134,1,429.6
12374,6891,254,3,918.13
12375,7216,25,1,923.11
12376,837,290,4,56.53
12377,5982,248,3,971.93
12378,8318,271,3,241.31
12379,7424,285,2,983.51
12380,7520,48,3,690.9
12381,1176,285,1,480.82
12382,6611,55,3,855.18
12383,7741,280,1,720.66
12384,7991,169,1,506.22
12385,5889,282,5,763.69
12386,8659,220,5,790.53
12387,3366,239,2,243.49
12388,8249,238,5,274.65
12389,7813,41,1,579.32
12390,2898,55,3,859.45
12391,305,133,1,953.35
12392,1147,293,4,709.82
12393,5383,222,3,54.11
12394,9695,20,5,345.81
12395,7278,3,1,201.75
12396,1037,155,5,934.21
12397,9652,43,4,848.27
12398,7535,151,1,150.31
12399,8296,100,2,225.06
12400,6940,71,4,985.55
12401,4507,242,2,119.56
12402,2386,202,1,999.52
12403,6667,81,1,750.11
12404,6353,84,5,137.52
12405,856,49,2,393.85
12406,1667,129,2,296.21
12407,7163,118,5,821.01
12408,9702,257,1,155.76
12409,8230,57,4,999.62
12410,3312,62,1,555.47
12411,8532,279,5,396.72
12412,9665,36,3,200.17
12413,8267,96,2,742.64
12414,4619,229,4,257.13
12415,8675,73,5,919.32
12416,2041,267,3,337.96
12417,3549,110,4,538.44
12418,8055,77,5,129.24
12419,9071,266,2,764.14
12420,3688,94,2,646.66
12421,1519,105,4,326.44
12422,6103,164,5,477.55
12423,441,172,3,807.73
12424,5766,99,3,491.43
12425,1848,104,2,302.01
12426,665,245,4,986.7
12427,2592,154,1,798.58
12428,1922,143,5,617.92
12429,7697,51,1,22.47
12430,7523,264,4,820.14
12431,5838,105,5,426.5
12432,9,142,4,916.07
12433,4978,176,3,753.35
12434,2289,255,4,610.55
12435,3517,233,3,237.94
12436,6497,295,2,174.52
12437,2413,131,3,209.11
12438,7804,62,3,281.24
12439,6188,162,2,918.25
12440,3968,214,1,297.2
12441,763,31,5,170.57
12442,2356,178,5,105.43
12443,5112,27,5,380.0
12444,277,261,2,605.49
12445,8317,242,5,361.09
12446,4260,18,1,939.56
12447,8095,138,1,213.27
12448,8189,286,5,578.99
12449,3648,252,2,434.18
12450,4308,204,4,612.51
12451,9363,125,1,16.22
12452,377,151,1,550.31
12453,9980,146,3,779.03
12454,5376,53,1,334.32
12455,9914,7,3,589.56
12456,3974,170,4,763.74
12457,2641,237,4,637.19
12458,1236,10,1,892.1
12459,9818,51,3,49.2
12460,5953,126,4,808.07
12461,1575,237,4,157.8
12462,4295,4,4,995.59
12463,8593,160,5,619.05
12464,5956,109,4,581.67
12465,1925,186,1,785.75
12466,1050,216,3,329.15
12467,3998,271,3,222.41
12468,3849,198,2,524.35
12469,665,234,4,967.12
12470,9047,281,3,849.97
12471,2250,283,4,555.92
12472,8021,50,4,732.99
12473,8879,280,5,677.34
12474,3169,27,4,824.75
12475,5686,243,4,347.57
12476,1543,195,5,412.78
12477,4132,52,3,861.15
12478,607,105,2,837.31
12479,6682,150,2,172.46
12480,6883,220,4,186.13
12481,8213,124,4,180.26
12482,9703,157,4,782.44
12483,475,93,1,726.33
12484,2910,207,5,704.44
12485,8372,3,2,724.62
12486,9770,79,2,441.23
12487,1222,178,5,64.0
12488,2641,87,1,631.96
12489,8622,44,4,322.26
12490,9529,95,4,468.11
12491,3231,218,3,473.55
12492,8704,55,2,979.3
12493,5332,113,2,230.31
12494,2268,218,2,843.53
12495,1453,277,1,50.36
12496,4005,9,1,889.68
12497,8623,288,4,220.33
12498,1253,73,1,935.02
12499,4324,102,2,96.43
12500,2092,49,4,356.67
12501,7258,140,1,86.66
12502,772,179,3,186.69
12503,9448,41,1,44.09
12504,7562,60,1,611.69
12505,8367,191,3,509.4
12506,1036,166,1,92.48
12507,4961,55,1,667.49
12508,5630,31,2,828.02
12509,2729,258,1,122.4
12510,5432,31,4,779.59
12511,7660,22,5,189.89
12512,9651,249,2,570.45
12513,7190,49,2,562.14
12514,3943,253,3,609.1
12515,517,142,1,604.31
12516,2004,131,3,119.72
12517,8220,62,4,707.22
12518,6710,33,4,324.88
12519,9102,117,1,570.36
12520,3923,174,3,544.05
12521,2609,240,5,74.77
12522,6833,95,3,877.13
12523,7750,29,3,924.4
12524,3762,99,3,191.37
12525,222,296,3,481.71
12526,9022,99,1,894.78
12527,3137,194,3,733.88
12528,6048,271,3,845.12
12529,1198,52,3,510.93
12530,7377,244,5,377.39
12531,384,227,1,476.19
12532,6984,222,4,367.24
12533,7568,37,2,986.56
12534,6389,53,1,852.39
12535,541,128,1,292.21
12536,5717,120,1,478.04
12537,2359,257,5,396.62
12538,7650,275,1,328.66
12539,7651,288,1,19.27
12540,7027,1,4,891.06
12541,5204,126,1,823.28
12542,5362,162,3,716.99
12543,4876,269,1,749.0
12544,5009,122,1,265.93
12545,6730,87,5,269.54
12546,6785,111,4,404.87
12547,1570,300,5,894.89
12548,3740,274,5,116.46
12549,4985,41,2,196.73
12550,2954,294,3,916.83
12551,7556,242,5,167.6
12552,6055,274,4,98.12
12553,6744,61,5,608.73
12554,1326,105,4,33.09
12555,8071,257,1,125.39
12556,8864,242,4,76.82
12557,8594,297,5,787.54
12558,3957,30,2,575.91
12559,7385,242,5,66.94
12560,9081,153,2,820.98
12561,849,3,1,817.5
12562,5426,14,4,944.77
12563,4455,210,5,997.15
12564,62,172,4,669.99
12565,9291,14,1,422.11
12566,6057,81,2,816.34
12567,9783,234,5,525.68
12568,9154,135,2,465.47
12569,182,135,1,447.51
12570,2841,138,1,585.69
12571,1707,254,1,416.21
12572,3127,256,4,998.77
12573,3754,17,5,636.78
12574,5385,115,5,847.41
12575,1899,83,2,762.53
12576,8633,219,3,133.07
12577,4234,271,3,453.62
12578,5202,24,3,743.45
12579,4071,231,2,212.12
12580,8004,62,3,712.31
12581,5869,27,3,913.79
12582,1624,166,2,822.71
12583,4205,285,1,20.56
12584,8367,77,5,229.39
12585,905,42,4,542.54
12586,1762,164,2,44.08
12587,2844,25,2,410.48
12588,6973,242,4,662.75
12589,8068,161,5,371.29
12590,8284,222,4,112.94
12591,7349,73,5,787.39
12592,445,224,3,25.56
12593,6944,176,5,471.58
12594,9549,134,5,453.81
12595,3450,62,5,699.34
12596,131,286,3,117.31
12597,8398,102,1,808.42
12598,5407,235,1,996.0
12599,964,101,1,907.35
12600,1810,248,4,431.04
12601,8311,44,4,366.89
12602,3932,239,5,784.74
12603,6897,35,4,977.88
12604,5823,175,4,86.6
12605,5640,277,1,893.13
12606,9985,60,3,577.95
12607,2615,215,4,957.1
12608,8961,101,3,950.83
12609,4477,158,3,931.79
12610,3000,265,2,281.84
12611,5125,44,5,341.54
12612,7415,56,1,516.11
12613,7156,194,4,320.67
12614,9533,1,2,320.31
12615,8316,36,2,829.86
12616,8517,104,5,429.86
12617,7663,105,2,70.39
12618,6436,169,5,736.65
12619,55,55,3,241.0
12620,6450,300,1,140.87
12621,7521,70,2,529.79
12622,7292,209,2,269.55
12623,3590,159,1,953.65
12624,6252,23,5,499.49
12625,365,274,1,229.61
12626,5957,102,4,140.32
12627,5146,253,1,918.99
12628,2283,200,1,549.54
12629,7471,60,3,143.11
12630,4259,210,1,408.43
12631,7148,183,4,843.27
12632,4100,17,4,372.51
12633,9491,43,3,191.78
12634,7251,137,1,222.87
12635,3172,218,5,941.95
12636,8122,38,3,369.49
12637,2651,154,2,825.18
12638,7304,222,5,556.76
12639,5764,243,3,84.02
12640,4064,34,2,130.0
12641,9547,194,5,92.19
12642,9682,25,5,918.35
12643,8220,82,2,789.62
12644,7959,91,5,456.68
12645,8116,44,2,776.55
12646,5996,15,1,223.21
12647,6762,266,2,197.02
12648,9967,148,5,294.5
12649,9184,106,5,149.36
12650,4574,152,4,480.88
12651,4750,170,4,195.65
12652,9377,170,4,123.18
12653,7130,277,3,278.58
12654,7482,206,3,480.86
12655,2852,279,1,267.94
12656,1809,249,1,483.37
12657,9600,147,1,391.36
12658,9192,97,3,316.87
12659,2845,140,5,384.73
12660,182,159,4,49.71
12661,6087,165,2,589.08
12662,7691,60,3,991.33
12663,7226,119,2,59.15
12664,699,275,1,389.04
12665,9186,93,1,386.84
12666,9836,243,3,149.61
12667,7896,164,4,397.83
12668,9304,291,2,135.89
12669,1657,283,5,229.8
12670,5580,294,4,704.24
12671,8675,154,1,368.93
12672,5077,263,1,587.93
12673,4843,60,2,282.9
12674,8551,3,1,868.71
12675,6576,232,2,728.14
12676,6925,55,1,705.16
12677,8846,136,4,605.93
12678,1196,16,4,246.15
12679,74,225,4,252.9
12680,6097,19,2,79.79
12681,6444,34,5,136.44
12682,754,176,4,255.68
12683,8313,168,3,395.85
12684,1834,244,5,30.08
12685,5069,32,3,974.5
12686,5999,186,1,81.45
12687,3902,167,1,299.97
12688,4728,48,4,552.71
12689,7955,13,2,957.47
12690,5911,123,1,840.96
12691,8534,254,2,959.61
12692,8829,123,5,927.16
12693,2038,79,5,176.74
12694,2028,42,2,507.19
12695,4555,24,5,958.56
12696,4130,115,1,784.93
12697,8792,130,2,392.8
12698,3665,250,2,175.51
12699,3490,164,4,51.06
12700,2271,143,4,479.15
12701,4682,247,3,906.04
12702,2577,217,2,859.23
12703,2446,257,3,932.89
12704,3593,157,2,645.26
12705,6206,23,2,167.01
12706,2457,229,2,188.42
12707,8174,182,3,381.72
12708,4459,37,5,221.97
12709,8311,43,4,226.78
12710,9410,74,5,754.03
12711,2331,144,3,734.25
12712,2795,224,1,814.37
12713,9872,253,2,362.64
12714,8401,261,3,169.34
12715,3611,251,2,157.46
12716,592,14,3,621.64
12717,3777,209,5,184.44
12718,6026,43,4,444.44
12719,5630,139,3,940.03
12720,4479,157,5,318.56
12721,9838,238,2,787.22
12722,7019,288,2,494.36
12723,3787,105,2,171.94
12724,3323,249,3,537.66
12725,7331,113,3,378.2
12726,1514,119,4,545.96
12727,1251,55,5,203.94
12728,1866,75,4,336.6
12729,6247,194,4,259.75
12730,7262,18,4,911.29
12731,7846,48,3,482.91
12732,1423,277,3,625.86
12733,3712,119,2,909.18
12734,6094,173,3,401.51
12735,5493,283,1,131.17
12736,902,125,3,122.11
12737,3818,226,3,92.33
12738,2276,13,2,823.57
12739,1361,234,2,140.97
12740,8849,90,2,964.15
12741,645,204,2,634.43
12742,9115,212,5,399.93
12743,7875,9,4,238.06
12744,6770,146,5,626.25
12745,6678,117,5,962.07
12746,8350,232,5,751.59
12747,9187,51,3,954.58
12748,9328,170,5,177.36
12749,1326,45,5,783.53
12750,8610,157,1,137.42
12751,8619,98,5,653.23
12752,9316,126,3,24.08
12753,6048,98,2,934.32
12754,6367,149,2,621.51
12755,3132,65,5,746.87
12756,1340,125,1,699.85
12757,5291,101,1,849.04
12758,9840,201,2,179.95
12759,1602,286,5,80.07
12760,1817,38,4,386.36
12761,6314,151,3,102.21
12762,5460,76,3,925.13
12763,6142,242,2,625.61
12764,9580,10,5,159.83
12765,59,145,1,531.78
12766,3070,83,4,13.08
12767,211,271,4,49.67
12768,8706,157,5,774.51
12769,1325,104,2,913.55
12770,4017,61,3,623.44
12771,3485,288,1,967.29
12772,9838,114,5,533.68
12773,134,160,1,764.92
12774,2373,122,3,169.68
12775,545,44,4,133.3
12776,8062,76,1,667.17
12777,3389,273,5,627.55
12778,1549,21,2,77.89
12779,1632,3,1,967.19
12780,9823,251,4,972.86
12781,7900,14,5,309.46
12782,2531,18,3,938.85
12783,7502,208,5,443.22
12784,3950,53,4,673.99
12785,5079,172,1,59.93
12786,4563,72,2,85.96
12787,6286,168,2,915.66
12788,1303,133,2,172.79
12789,2927,178,4,777.81
12790,6194,79,1,487.03
12791,2088,235,2,235.9
12792,4477,159,3,49.13
12793,1363,254,3,519.45
12794,3509,213,3,749.54
12795,1205,204,1,800.58
12796,8397,243,1,441.9
12797,508,249,4,231.26
12798,2491,162,2,470.5
12799,4282,272,4,378.46
12800,9826,61,2,408.83
12801,1676,109,4,826.08
12802,8934,53,5,618.47
12803,5265,227,1,152.16
12804,2840,107,5,524.4
12805,5517,272,2,680.8
12806,4483,73,4,144.92
12807,4780,68,2,235.42
12808,1248,9,2,423.61
12809,4501,73,1,265.96
12810,5952,196,2,895.12
12811,7176,232,4,786.26
12812,6617,56,4,22.44
12813,2036,249,2,363.59
12814,2826,64,3,245.72
12815,3843,275,1,546.03
12816,3276,291,5,932.62
12817,1643,223,1,256.44
12818,6387,222,5,417.79
12819,2458,201,5,20.3
12820,9165,177,5,480.71
12821,1684,229,1,633.52
12822,6997,59,4,666.81
12823,6155,283,2,287.53
12824,9597,234,3,787.63
12825,7010,289,4,431.51
12826,6023,21,2,920.39
12827,2623,243,2,554.64
12828,6728,143,4,701.3
12829,4767,161,5,191.44
12830,4825,151,4,385.26
12831,2808,21,4,671.34
12832,8035,198,1,117.99
12833,2609,268,5,254.69
12834,2115,136,1,242.19
12835,758,148,2,878.42
12836,3725,161,4,750.28
12837,8070,32,2,75.84
12838,7787,69,3,811.72
12839,7448,294,4,797.31
12840,716,25,5,200.97
12841,803,99,2,724.25
12842,3290,25,1,275.78
12843,291,15,4,469.0
12844,1458,185,1,138.87
12845,8235,279,2,188.69
12846,9340,174,3,71.71
12847,7034,83,3,345.14
12848,2023,27,4,131.52
12849,9762,274,4,207.88
12850,8901,28,3,292.05
12851,6249,139,4,395.1
12852,540,216,4,148.78
12853,5703,44,3,72.18
12854,5231,129,2,995.75
12855,7905,20,4,842.83
12856,1060,156,3,172.64
12857,3860,285,1,369.69
12858,8661,253,4,444.12
12859,103,291,1,769.52
12860,5668,29,5,347.69
12861,3362,175,4,640.73
12862,3391,264,4,404.49
12863,5308,153,1,194.33
12864,3509,221,2,969.83
12865,2533,3,1,964.13
12866,6765,29,2,498.52
12867,640,256,2,641.58
12868,7698,122,1,451.22
12869,8800,23,4,425.08
12870,9977,227,2,99.66
12871,9933,8,4,26.08
12872,7071,12,3,897.55
12873,9695,122,1,343.28
12874,4564,294,1,588.08
12875,4396,35,2,979.36
12876,716,96,4,94.57
12877,9198,78,5,444.3
12878,2284,167,4,659.42
12879,7299,156,3,919.55
12880,4275,177,1,623.77
12881,626,223,1,526.13
12882,6809,120,4,34.79
12883,1444,195,3,23.07
12884,9270,112,1,911.65
12885,3239,128,1,252.92
12886,5290,89,4,208.72
12887,3598,97,5,40.74
12888,6329,132,2,743.28
12889,6136,262,3,274.2
12890,9586,140,1,411.18
12891,5379,81,4,911.38
12892,1858,168,5,416.01
12893,6762,239,5,118.22
12894,299,250,3,655.04
12895,1565,225,5,259.77
12896,479,217,5,978.35
12897,8892,51,1,672.52
12898,1017,202,2,350.55
12899,8700,85,1,163.76
12900,9012,300,2,272.89
12901,7799,27,4,76.26
12902,9974,201,4,493.31
12903,300,10,3,42.59
12904,9326,231,2,843.54
12905,6905,156,5,451.3
12906,5084,286,4,16.93
12907,1345,207,4,666.15
12908,2322,159,3,404.38
12909,5444,212,4,417.61
12910,2306,191,5,353.35
12911,2220,257,1,427.76
12912,1790,141,1,183.27
12913,8616,150,2,919.07
12914,9602,250,4,294.14
12915,2005,108,5,350.38
12916,1208,141,4,960.9
12917,4506,137,5,31.66
12918,5516,282,4,239.64
12919,2197,231,1,820.48
12920,7318,53,2,614.32
12921,2195,56,3,133.14
12922,5680,268,2,613.98
12923,8247,150,5,936.74
12924,3212,201,1,587.65
12925,3448,47,2,381.32
12926,4939,300,2,990.79
12927,7638,263,3,429.77
12928,2624,173,1,722.41
12929,9660,121,2,117.39
12930,2683,69,5,955.46
12931,3576,63,2,924.92
12932,3035,116,1,317.99
12933,5093,248,1,88.52
12934,140,132,5,694.64
12935,9364,274,5,734.87
12936,3731,41,5,941.63
12937,584,161,2,27.13
12938,5079,126,2,586.72
12939,4537,178,2,905.51
12940,9788,289,1,930.01
12941,8551,262,2,540.39
12942,55,225,3,209.85
12943,1314,135,3,576.19
12944,4606,92,5,456.65
12945,101,300,4,224.73
12946,1661,273,2,61.64
12947,997,215,5,879.11
12948,8915,101,5,748.3
12949,2422,140,2,753.23
12950,6184,89,1,88.83
12951,1439,213,5,931.66
12952,7608,124,5,797.07
12953,1716,295,2,916.37
12954,525,233,4,884.21
12955,8251,285,4,158.81
12956,7060,215,5,988.13
12957,5477,218,3,646.59
12958,3824,144,3,885.19
12959,2459,223,1,59.67
12960,1126,233,4,91.78
12961,7291,163,2,802.8
12962,9278,170,2,678.46
12963,1534,220,3,878.85
12964,8846,209,1,837.9
12965,4572,89,5,522.01
12966,9446,93,1,511.98
12967,845,13,5,930.3
12968,4498,75,3,679.27
12969,4367,212,2,905.81
12970,6571,53,5,628.69
12971,2043,60,4,823.98
12972,595,26,5,378.43
12973,9397,81,1,832.66
12974,7786,119,1,931.18
12975,7155,206,4,556.05
12976,7756,60,3,365.43
12977,5429,248,5,342.61
12978,3128,136,2,571.33
12979,8953,215,1,656.62
12980,6304,255,3,81.09
12981,2436,249,2,652.19
12982,9657,15,2,351.09
12983,5641,113,4,942.96
12984,1922,185,1,164.88
12985,763,16,1,666.03
12986,9892,56,5,602.49
12987,9663,270,2,628.44
12988,4479,268,2,983.86
12989,1366,50,4,103.03
12990,5347,267,1,198.16
12991,1402,30,1,460.04
12992,949,130,5,101.32
12993,9509,118,3,842.97
12994,5898,193,5,480.98
12995,4958,165,2,526.49
12996,4516,201,2,332.47
12997,6838,197,5,929.19
12998,775,5,2,828.87
12999,3819,201,2,868.65
13000,5638,245,2,470.9
13001,5427,33,1,522.95
13002,202,234,5,830.55
13003,8862,116,4,879.49
13004,8626,95,2,773.21
13005,4962,204,4,73.17
13006,5823,187,3,902.53
13007,3640,35,4,357.03
13008,2227,211,1,891.48
13009,9980,228,4,955.31
13010,2993,243,3,849.78
13011,1161,140,3,450.03
13012,1029,91,5,599.4
13013,1601,208,3,356.2
13014,9978,254,3,210.72
13015,7397,129,5,257.64
13016,5469,283,1,75.05
13017,6834,270,4,820.75
13018,2814,228,3,926.33
13019,5423,87,2,367.09
13020,2442,141,5,197.4
13021,2266,97,1,815.09
13022,9565,38,1,976.34
13023,9512,145,2,170.48
13024,1724,161,2,619.13
13025,2434,127,1,115.98
13026,5057,67,5,305.5
13027,9314,155,5,65.54
13028,7912,134,1,130.34
13029,1600,291,5,637.69
13030,3320,72,2,927.62
13031,1588,58,3,570.59
13032,6992,232,1,594.67
13033,2903,152,1,686.16
13034,6785,296,5,73.27
13035,4892,235,5,231.03
13036,7591,213,5,769.79
13037,7735,140,2,611.97
13038,3424,2,4,446.54
13039,7957,284,4,155.43
13040,9600,70,2,82.56
13041,458,29,4,607.67
13042,4145,202,4,743.27
13043,8186,127,3,185.93
13044,7243,199,3,372.09
13045,5985,263,2,679.16
13046,1431,44,4,200.96
13047,2955,161,2,372.15
13048,4492,164,5,388.8
13049,4765,160,4,795.41
13050,2687,275,2,128.68
13051,6121,198,1,874.58
13052,8194,96,1,210.89
13053,2381,18,2,879.63
13054,63,265,3,980.98
13055,7243,153,3,392.31
13056,4715,271,1,475.49
13057,1782,264,1,760.45
13058,9912,248,4,627.81
13059,7998,12,1,783.48
13060,9126,42,5,800.66
13061,2617,251,3,933.81
13062,1186,184,4,699.42
13063,231,239,2,498.47
13064,6974,43,2,968.97
13065,4978,30,2,195.47
13066,2668,88,4,842.82
13067,8297,49,2,393.41
13068,7478,289,5,808.5
13069,1304,54,5,936.78
13070,7780,118,1,220.01
13071,9824,208,4,393.66
13072,9477,226,4,898.82
13073,7072,225,5,956.49
13074,2838,206,5,76.57
13075,4438,33,4,494.77
13076,2847,209,4,797.06
13077,673,28,3,584.77
13078,2648,57,4,223.05
13079,2304,44,2,457.52
13080,7278,10,3,132.1
13081,2519,235,5,845.3
13082,7026,244,2,118.16
13083,9298,77,2,833.24
13084,2368,221,5,840.43
13085,1512,230,4,524.4
13086,154,166,5,845.7
13087,1851,66,3,546.47
